INSEE_COM,Fibre_it,annee
53007,1,2023
53233,1,2023
49338,1,2023
85160,0,2023
53018,1,2023
44187,1,2023
85304,1,2023
44121,0,2023
85239,1,2023
44022,0,2023
53005,1,2023
72151,1,2023
72132,1,2023
49302,1,2023
72283,1,2023
44146,0,2023
44156,1,2023
49028,1,2023
53199,1,2023
53208,1,2023
49294,1,2023
85245,1,2023
85024,1,2023
85181,1,2023
85276,1,2023
53107,1,2023
53180,1,2023
72001,1,2023
53272,1,2023
44143,1,2023
44021,0,2023
49272,1,2023
72065,1,2023
85034,1,2023
85242,1,2023
85099,1,2023
53237,1,2023
44013,1,2023
72078,1,2023
44194,1,2023
72073,1,2023
72307,1,2023
72177,1,2023
72012,1,2023
53028,1,2023
72049,1,2023
72264,1,2023
72346,1,2023
53108,1,2023
72122,1,2023
72005,1,2023
44068,0,2023
53096,1,2023
72298,1,2023
49253,1,2023
44186,1,2023
53086,1,2023
85146,1,2023
53184,1,2023
53258,1,2023
72216,1,2023
72077,1,2023
85098,1,2023
85014,0,2023
72189,1,2023
72297,1,2023
85256,1,2023
53075,1,2023
72268,1,2023
49069,1,2023
85182,1,2023
44030,1,2023
53160,1,2023
72354,1,2023
44168,1,2023
53008,1,2023
53255,1,2023
44097,1,2023
85301,1,2023
85028,0,2023
53137,1,2023
49167,1,2023
72170,1,2023
85033,0,2023
49205,1,2023
44140,1,2023
85129,1,2023
72145,1,2023
72337,1,2023
53154,1,2023
72141,1,2023
72386,1,2023
53104,1,2023
49381,1,2023
72031,1,2023
85151,1,2023
85284,1,2023
53034,1,2023
53072,1,2023
53247,1,2023
53022,1,2023
85147,1,2023
49058,1,2023
53155,1,2023
72372,1,2023
44036,1,2023
85089,0,2023
85206,0,2023
85261,1,2023
53270,1,2023
72083,1,2023
72066,1,2023
85084,1,2023
72127,1,2023
49278,1,2023
72182,1,2023
49241,0,2023
53259,1,2023
72135,1,2023
85058,1,2023
85298,0,2023
72020,1,2023
85051,1,2023
85088,1,2023
44179,1,2023
72051,1,2023
85236,1,2023
44026,1,2023
72102,1,2023
72199,1,2023
53026,1,2023
44197,0,2023
85188,1,2023
85215,1,2023
72286,1,2023
85159,1,2023
49307,1,2023
44131,1,2023
85234,1,2023
53124,1,2023
49178,1,2023
72382,1,2023
85198,1,2023
72179,1,2023
53219,0,2023
72320,1,2023
72026,1,2023
85306,0,2023
72006,0,2023
44074,1,2023
49138,1,2023
44212,1,2023
72319,1,2023
85190,1,2023
85176,1,2023
72249,1,2023
85105,1,2023
53192,1,2023
85118,0,2023
72256,1,2023
72142,1,2023
72157,1,2023
72164,1,2023
85162,1,2023
72383,1,2023
49064,1,2023
53146,1,2023
85018,1,2023
53144,1,2023
44115,1,2023
44005,0,2023
85233,1,2023
44124,0,2023
53045,1,2023
49201,1,2023
49362,1,2023
85039,1,2023
72156,1,2023
49326,0,2023
44027,1,2023
53106,1,2023
85015,1,2023
44166,1,2023
53111,1,2023
85149,0,2023
49332,1,2023
85218,1,2023
85103,1,2023
85135,0,2023
85013,1,2023
44007,1,2023
44045,1,2023
85282,1,2023
85262,1,2023
72046,1,2023
85047,1,2023
49121,1,2023
53011,1,2023
44048,0,2023
49140,1,2023
72208,1,2023
85287,1,2023
72274,1,2023
44078,0,2023
72241,1,2023
72137,1,2023
49219,1,2023
53263,1,2023
53064,1,2023
49012,1,2023
72326,1,2023
49352,1,2023
72293,1,2023
44028,0,2023
85070,1,2023
49109,1,2023
72120,1,2023
44207,0,2023
85046,0,2023
72075,1,2023
44203,1,2023
49036,1,2023
72272,1,2023
72265,1,2023
53151,1,2023
44201,1,2023
49260,1,2023
72290,1,2023
72054,1,2023
85020,1,2023
49261,1,2023
72052,1,2023
53015,1,2023
44095,0,2023
53038,1,2023
85229,0,2023
53116,1,2023
53204,1,2023
53198,1,2023
44158,1,2023
49174,1,2023
49021,1,2023
53068,1,2023
72148,1,2023
49343,1,2023
72061,1,2023
72096,1,2023
53174,1,2023
49328,1,2023
53235,1,2023
72015,1,2023
49321,0,2023
72228,1,2023
53158,1,2023
72245,1,2023
72045,1,2023
53181,1,2023
85213,0,2023
85153,1,2023
72112,1,2023
85169,1,2023
49007,1,2023
49228,1,2023
44217,1,2023
53232,1,2023
72246,1,2023
85250,1,2023
85186,1,2023
72193,1,2023
85201,1,2023
85237,1,2023
44091,1,2023
85175,1,2023
72226,1,2023
53253,1,2023
85155,1,2023
72248,1,2023
85264,1,2023
85093,0,2023
85267,1,2023
72062,1,2023
72312,1,2023
72056,1,2023
53056,1,2023
49018,1,2023
44079,0,2023
85196,1,2023
53110,1,2023
72103,1,2023
49127,1,2023
53122,1,2023
53242,1,2023
44065,0,2023
53262,1,2023
72161,1,2023
85293,1,2023
53186,1,2023
85204,1,2023
49200,0,2023
72329,1,2023
49368,1,2023
49298,1,2023
44031,1,2023
72057,1,2023
53140,1,2023
49329,0,2023
53091,1,2023
72181,1,2023
44213,1,2023
44196,0,2023
44128,1,2023
72362,1,2023
44192,0,2023
72121,1,2023
49209,1,2023
72334,1,2023
72212,1,2023
53273,1,2023
85138,1,2023
85009,1,2023
53170,1,2023
85132,0,2023
44029,1,2023
72379,1,2023
85300,0,2023
44006,1,2023
72336,1,2023
72377,1,2023
49240,1,2023
72335,1,2023
53185,1,2023
53117,1,2023
44113,1,2023
85074,1,2023
72330,1,2023
53189,1,2023
72024,1,2023
85288,1,2023
53164,1,2023
85140,1,2023
72043,1,2023
44057,0,2023
85137,1,2023
53085,1,2023
85202,1,2023
72223,1,2023
44014,0,2023
85066,1,2023
85172,1,2023
44087,1,2023
72130,1,2023
53041,1,2023
85171,1,2023
72210,1,2023
53261,1,2023
44189,0,2023
85240,1,2023
85092,1,2023
49291,1,2023
72187,1,2023
85064,1,2023
44072,0,2023
49182,1,2023
85023,1,2023
85119,1,2023
72230,1,2023
53130,1,2023
85178,1,2023
53224,1,2023
53025,1,2023
72276,1,2023
53191,1,2023
53128,1,2023
53066,1,2023
49008,1,2023
44038,0,2023
72205,1,2023
72152,1,2023
49310,1,2023
72149,1,2023
53223,1,2023
85189,1,2023
44043,1,2023
49163,0,2023
44019,1,2023
85111,1,2023
49221,0,2023
72211,1,2023
49192,1,2023
85102,1,2023
72068,1,2023
72107,1,2023
72311,1,2023
72367,1,2023
53097,1,2023
72222,1,2023
44023,0,2023
72040,1,2023
44204,1,2023
49358,1,2023
53190,1,2023
44222,1,2023
85297,0,2023
72358,1,2023
44149,0,2023
44208,0,2023
72036,1,2023
85161,1,2023
85072,1,2023
72105,1,2023
53094,1,2023
72119,1,2023
72021,1,2023
72101,1,2023
72292,1,2023
49267,1,2023
44015,1,2023
49223,1,2023
49339,0,2023
85110,1,2023
44003,1,2023
72018,1,2023
72174,1,2023
53228,1,2023
72232,1,2023
49054,1,2023
44018,1,2023
44161,1,2023
53266,1,2023
72175,1,2023
53206,0,2023
72039,1,2023
72233,1,2023
85054,1,2023
85156,1,2023
72003,1,2023
85104,1,2023
85197,1,2023
49345,1,2023
85277,1,2023
49070,1,2023
72359,1,2023
72289,1,2023
53112,1,2023
49057,1,2023
53126,1,2023
72341,1,2023
53099,1,2023
85303,1,2023
49377,0,2023
44200,0,2023
44171,1,2023
44153,1,2023
44190,1,2023
44215,1,2023
44220,0,2023
85235,0,2023
53002,1,2023
72332,1,2023
72008,1,2023
85134,1,2023
49090,1,2023
49183,1,2023
53169,0,2023
49311,1,2023
72143,1,2023
72237,1,2023
49220,1,2023
72080,1,2023
53003,1,2023
85022,1,2023
44054,1,2023
44210,0,2023
85208,1,2023
72322,1,2023
72019,1,2023
72089,1,2023
72144,1,2023
85073,1,2023
72034,1,2023
