INSEE_COM,Fibre_it,annee
65239,0,2022
28313,1,2022
28314,1,2022
65237,0,2022
65238,0,2022
28312,1,2022
65224,1,2022
65225,1,2022
28310,1,2022
65222,1,2022
65223,1,2022
65220,1,2022
65221,0,2022
16338,0,2022
16339,1,2022
16336,0,2022
16337,0,2022
77209,1,2022
16334,0,2022
16335,1,2022
77207,1,2022
77208,1,2022
77205,1,2022
16330,1,2022
77206,1,2022
16331,1,2022
28308,1,2022
28309,1,2022
28306,1,2022
28304,1,2022
28305,1,2022
65228,0,2022
28302,1,2022
65229,1,2022
28303,1,2022
65226,1,2022
28300,1,2022
28301,1,2022
16329,1,2022
16325,1,2022
16326,1,2022
16323,1,2022
16321,1,2022
16320,1,2022
16318,1,2022
16316,1,2022
16317,1,2022
16315,1,2022
16312,1,2022
16310,1,2022
28368,1,2022
28369,1,2022
28366,0,2022
28367,1,2022
28364,1,2022
28365,1,2022
28362,1,2022
28363,1,2022
28360,1,2022
28370,1,2022
16389,1,2022
16387,1,2022
16388,0,2022
16385,1,2022
16383,1,2022
16384,1,2022
16381,1,2022
16382,0,2022
16390,1,2022
28359,1,2022
28357,1,2022
28358,1,2022
28355,1,2022
28353,1,2022
28354,0,2022
28351,1,2022
28352,1,2022
28350,1,2022
16378,1,2022
16379,1,2022
16377,1,2022
16374,1,2022
16375,1,2022
16372,1,2022
16373,1,2022
16370,0,2022
16380,0,2022
28348,1,2022
28349,1,2022
28346,1,2022
28347,1,2022
28344,1,2022
28342,1,2022
28343,1,2022
28341,1,2022
16369,1,2022
16368,0,2022
16365,0,2022
16366,1,2022
16363,0,2022
16364,1,2022
16361,1,2022
16362,0,2022
16360,1,2022
28339,1,2022
28337,1,2022
28335,1,2022
28336,1,2022
28333,1,2022
28334,1,2022
28331,1,2022
28332,1,2022
28330,1,2022
16358,1,2022
16359,1,2022
16356,1,2022
16357,0,2022
16354,1,2022
16355,1,2022
16352,1,2022
16353,1,2022
16350,0,2022
16307,1,2022
16308,1,2022
16306,0,2022
16303,1,2022
16304,1,2022
16301,0,2022
16302,1,2022
16300,1,2022
89378,0,2022
89379,0,2022
89376,1,2022
89377,0,2022
89374,0,2022
89375,0,2022
89373,0,2022
89370,0,2022
89371,0,2022
77397,0,2022
77398,1,2022
77395,1,2022
77396,1,2022
77393,1,2022
77394,1,2022
77391,1,2022
77392,1,2022
77390,1,2022
89369,1,2022
89367,0,2022
89368,1,2022
89365,0,2022
89363,0,2022
89364,0,2022
89361,1,2022
89362,0,2022
89360,0,2022
77388,0,2022
77389,1,2022
77386,1,2022
77387,1,2022
77384,0,2022
77385,1,2022
77382,1,2022
77383,1,2022
77380,1,2022
77381,1,2022
89359,0,2022
89354,0,2022
89355,0,2022
89352,1,2022
89353,1,2022
89350,0,2022
89351,0,2022
77379,1,2022
77377,1,2022
77378,0,2022
77376,0,2022
77373,1,2022
77374,1,2022
77371,1,2022
77372,0,2022
77370,1,2022
89347,0,2022
65398,0,2022
89348,0,2022
65399,0,2022
89345,1,2022
65396,1,2022
89346,1,2022
65397,0,2022
65394,0,2022
89344,1,2022
65395,1,2022
89341,0,2022
65392,0,2022
89342,0,2022
65393,0,2022
65390,1,2022
65391,1,2022
77368,1,2022
77369,1,2022
77366,1,2022
77367,0,2022
77364,1,2022
77365,1,2022
77363,1,2022
77360,1,2022
77361,1,2022
89349,0,2022
65389,1,2022
65387,0,2022
65388,0,2022
65385,1,2022
65386,0,2022
65383,1,2022
65384,0,2022
65381,1,2022
65382,0,2022
65380,1,2022
89398,0,2022
89399,0,2022
89397,0,2022
89394,0,2022
89395,0,2022
89392,0,2022
89393,0,2022
89390,1,2022
89391,1,2022
89387,1,2022
89388,0,2022
89385,0,2022
89386,0,2022
89383,0,2022
89384,1,2022
89382,0,2022
89380,1,2022
28397,1,2022
28398,1,2022
28395,1,2022
28396,1,2022
28393,1,2022
28394,1,2022
77313,1,2022
77314,1,2022
77311,1,2022
77312,1,2022
77310,1,2022
28388,1,2022
28389,1,2022
65334,0,2022
28386,1,2022
65335,1,2022
28387,1,2022
65332,1,2022
65333,1,2022
28385,1,2022
65330,1,2022
28382,1,2022
65331,1,2022
28383,1,2022
28391,1,2022
28392,1,2022
28390,0,2022
